time,acc_x,acc_y,acc_z
19:26:44.136,-0.39600,0.21216,-0.89111;
19:26:44.146,-0.39600,0.20483,-0.88477;
19:26:44.156,-0.40015,0.21240,-0.89380;
19:26:44.166,-0.39795,0.20874,-0.89282;
19:26:44.176,-0.39673,0.21118,-0.90576;
19:26:44.186,-0.39063,0.21582,-0.90918;
19:26:44.196,-0.39380,0.20630,-0.89331;
19:26:44.206,-0.39917,0.22314,-0.88770;
19:26:44.216,-0.40308,0.20557,-0.88477;
19:26:44.226,-0.40479,0.20752,-0.87866;
19:26:44.236,-0.40527,0.21069,-0.87622;
19:26:44.246,-0.40356,0.20874,-0.87744;
19:26:44.256,-0.40503,0.21753,-0.88330;
19:26:44.266,-0.40186,0.21924,-0.88745;
19:26:44.276,-0.39966,0.21240,-0.88818;
19:26:44.286,-0.40112,0.20996,-0.89307;
19:26:44.296,-0.39893,0.20679,-0.89380;
19:26:44.306,-0.39917,0.20850,-0.89526;
19:26:44.316,-0.39819,0.21411,-0.89380;
19:26:44.326,-0.39673,0.21606,-0.88672;
19:26:44.336,-0.39917,0.21558,-0.88574;
19:26:44.346,-0.39893,0.21240,-0.88623;
19:26:44.356,-0.39966,0.21436,-0.89160;
19:26:44.366,-0.39868,0.21460,-0.89478;
19:26:44.376,-0.39600,0.21265,-0.89575;
19:26:44.386,-0.39868,0.21191,-0.89722;
19:26:44.396,-0.39844,0.21143,-0.89185;
19:26:44.406,-0.40088,0.21313,-0.89014;
19:26:44.416,-0.39966,0.21362,-0.89014;
19:26:44.426,-0.39697,0.20947,-0.88892;
19:26:44.436,-0.39673,0.21240,-0.88989;
19:26:44.446,-0.39478,0.21655,-0.89307;
19:26:44.456,-0.39722,0.21533,-0.89380;
19:26:44.466,-0.39941,0.21216,-0.88721;
19:26:44.476,-0.40210,0.20874,-0.87842;
19:26:44.486,-0.40649,0.21069,-0.87402;
19:26:44.496,-0.40527,0.21411,-0.88062;
19:26:44.506,-0.40527,0.22021,-0.88110;
19:26:44.516,-0.40015,0.21191,-0.87939;
19:26:44.526,-0.40405,0.20801,-0.88354;
19:26:44.536,-0.40405,0.20410,-0.89380;
19:26:44.546,-0.39819,0.21094,-0.89795;
19:26:44.556,-0.39307,0.21973,-0.89624;
19:26:44.566,-0.39087,0.22095,-0.89453;
19:26:44.576,-0.39331,0.21655,-0.89502;
19:26:44.586,-0.39453,0.20801,-0.89111;
19:26:44.596,-0.39746,0.20508,-0.89722;
19:26:44.606,-0.40137,0.21094,-0.89771;
19:26:44.616,-0.39917,0.21729,-0.89282;
