time,acc_x,acc_y,acc_z
18:32:18.903,0.15527,0.32422,-1.08374;
18:32:18.913,0.12671,0.40723,-1.00146;
18:32:18.923,0.10425,0.48193,-0.98438;
18:32:18.933,0.02368,0.36377,-1.00244;
18:32:18.943,0.01343,0.16260,-0.97925;
18:32:18.953,0.01929,0.07861,-0.93604;
18:32:18.963,0.06030,0.08276,-0.91821;
18:32:18.973,0.15454,0.08813,-0.91992;
18:32:18.983,0.20044,0.08032,-0.95728;
18:32:18.993,0.20435,0.04785,-0.99658;
18:32:19.003,0.17798,0.12598,-1.02832;
18:32:19.013,0.12573,0.19214,-1.07446;
18:32:19.023,0.05884,0.12085,-1.02930;
18:32:19.033,0.06079,0.08789,-0.97681;
18:32:19.043,0.04614,0.04565,-0.93530;
18:32:19.053,0.13989,0.00928,-0.89478;
18:32:19.063,0.24316,0.21899,-0.88818;
18:32:19.073,-0.00146,0.36304,-0.95850;
18:32:19.083,0.05884,0.14941,-0.90747;
18:32:19.093,0.15259,0.10620,-0.87988;
18:32:19.103,0.15137,0.15161,-0.87817;
18:32:19.113,0.09155,0.19922,-0.90698;
18:32:19.123,0.06763,0.22876,-0.93018;
18:32:19.133,0.07520,0.25879,-0.94214;
18:32:19.143,0.06787,0.25269,-0.94922;
18:32:19.153,0.06836,0.29639,-0.95117;
18:32:19.163,0.07715,0.31714,-0.95776;
18:32:19.173,0.07544,0.32617,-0.95947;
18:32:19.183,0.05444,0.30298,-0.97534;
18:32:19.193,0.00391,0.35010,-0.97119;
18:32:19.203,-0.11743,0.41528,-0.97339;
18:32:19.213,-0.08740,0.46704,-0.93335;
18:32:19.223,0.07373,0.51270,-0.84253;
18:32:19.233,0.10474,0.56665,-0.78784;
18:32:19.243,0.04468,0.57568,-0.79443;
18:32:19.253,0.01416,0.54590,-0.79150;
18:32:19.263,-0.01660,0.56201,-0.78394;
18:32:19.273,-0.09326,0.57568,-0.76563;
18:32:19.283,-0.18262,0.70703,-0.77759;
18:32:19.293,-0.12354,0.28345,-0.74487;
18:32:19.303,0.05957,0.40259,-0.76123;
18:32:19.313,0.08203,0.48267,-0.79004;
18:32:19.323,0.03516,0.58057,-0.92163;
18:32:19.333,-0.28076,0.77026,-1.04248;
18:32:19.343,-0.14917,0.71655,-1.04810;
18:32:19.353,-0.10986,0.61621,-1.04517;
18:32:19.363,-0.10498,0.47095,-1.03076;
18:32:19.373,-0.08521,0.31885,-1.01782;
18:32:19.383,-0.05908,0.20752,-1.01758;
18:32:19.393,-0.04663,0.08032,-1.02637;
18:32:19.403,-0.04834,-0.03076,-1.06592;
18:32:19.413,-0.06128,-0.08374,-1.09473;
18:32:19.423,-0.05200,-0.07471,-1.10669;
18:32:19.433,-0.02100,-0.03906,-1.07520;
18:32:19.443,-0.02173,-0.04150,-1.05933;
18:32:19.453,-0.04150,-0.04028,-1.03687;
18:32:19.463,-0.04077,-0.02271,-1.01172;
18:32:19.473,-0.00171,-0.00269,-0.99365;
18:32:19.483,0.01465,0.00537,-0.99268;
18:32:19.493,-0.01172,0.00513,-1.00464;
18:32:19.503,-0.00488,-0.01831,-1.01221;
18:32:19.513,0.04590,-0.05005,-1.02124;
18:32:19.523,0.06470,-0.07202,-1.02808;
18:32:19.533,0.05347,-0.07227,-1.06226;
18:32:19.543,0.03369,-0.06104,-1.08447;
18:32:19.553,-0.00171,-0.03687,-1.10010;
18:32:19.563,-0.08691,-0.03271,-1.06665;
18:32:19.573,-0.32397,-0.04541,-0.89771;
18:32:19.583,-0.04956,0.00415,-0.81860;
18:32:19.593,0.12427,0.05908,-0.96436;
18:32:19.603,0.04736,0.11255,-1.03809;
18:32:19.613,0.05396,0.06714,-1.03882;
18:32:19.623,0.05493,0.12109,-0.99512;
18:32:19.633,0.00781,0.18750,-0.94141;
18:32:19.643,0.05566,0.15576,-0.87646;
18:32:19.653,0.07959,0.14648,-0.85742;
18:32:19.663,0.05762,0.11548,-0.89014;
18:32:19.673,0.04224,0.14673,-0.93091;
18:32:19.683,0.08789,-0.00146,-0.96533;
18:32:19.693,0.11792,-0.12964,-1.00000;
18:32:19.703,0.13354,0.00488,-0.99243;
18:32:19.713,0.30444,-0.27734,-0.97510;
18:32:19.723,0.33594,0.67920,-0.80762;
18:32:19.733,-0.48633,0.60327,-0.97876;
18:32:19.743,0.10718,-0.03491,-0.66064;
18:32:19.753,0.28906,-0.08374,-0.59399;
18:32:19.763,0.07080,-0.00342,-0.71826;
18:32:19.773,0.07275,0.09180,-0.81055;
18:32:19.783,0.17847,0.10498,-0.86011;
18:32:19.793,0.29663,0.16675,-0.93262;
18:32:19.803,0.30835,0.37280,-1.00073;
18:32:19.813,0.25513,0.49219,-1.01978;
18:32:19.823,0.32251,0.53198,-0.97803;
18:32:19.833,0.40405,0.51221,-0.90479;
18:32:19.843,0.41797,0.47681,-0.82251;
18:32:19.853,0.36719,0.51074,-0.61523;
18:32:19.863,0.30054,0.58838,-0.47437;
18:32:19.873,0.24805,0.60669,-0.40747;
18:32:19.883,0.18042,0.60767,-0.35083;
18:32:19.893,0.10840,0.60132,-0.32007;
18:32:19.903,0.04321,0.62378,-0.31665;
18:32:19.913,0.00732,0.71973,-0.30811;
18:32:19.923,-0.01367,0.78442,-0.33838;
18:32:19.933,-0.07007,0.79688,-0.39966;
18:32:19.943,-0.15039,0.79517,-0.43896;
18:32:19.953,-0.25928,0.77759,-0.45801;
18:32:19.963,-0.36206,0.68408,-0.49121;
18:32:19.973,-0.37842,0.60010,-0.54736;
18:32:19.983,-0.35107,0.58936,-0.65234;
18:32:19.993,-0.32788,0.54932,-0.75244;
18:32:20.003,-0.24878,0.47705,-0.82568;
18:32:20.013,-0.25879,0.53223,-0.83374;
18:32:20.023,-0.31274,0.65918,-0.83472;
18:32:20.033,-0.44702,0.78027,-0.78442;
18:32:20.043,-0.47314,0.81055,-0.79736;
18:32:20.053,-0.47534,0.82446,-0.82593;
18:32:20.063,-0.46216,0.83228,-0.88184;
18:32:20.073,-0.43188,0.72803,-0.91479;
18:32:20.083,-0.42627,0.63501,-0.96045;
18:32:20.093,-0.43823,0.55884,-0.99219;
18:32:20.103,-0.42310,0.49292,-1.02393;
18:32:20.113,-0.37891,0.47021,-1.13696;
18:32:20.123,-0.41699,0.55273,-1.17529;
18:32:20.133,-0.35229,0.60010,-1.19336;
18:32:20.143,-0.40649,0.58228,-1.30347;
18:32:20.153,-0.42749,0.54956,-1.39600;
18:32:20.163,-0.39941,0.51343,-1.42871;
18:32:20.173,-0.36499,0.41626,-1.38696;
18:32:20.183,-0.30444,0.30103,-1.32031;
18:32:20.193,-0.27026,0.17310,-1.31494;
18:32:20.203,-0.27393,0.11914,-1.27515;
18:32:20.213,-0.27051,0.15283,-1.16943;
18:32:20.223,-0.24683,0.22388,-1.06812;
18:32:20.233,-0.24194,0.27563,-1.03809;
18:32:20.243,-0.23511,0.28491,-1.06201;
18:32:20.253,-0.18066,0.27637,-1.04834;
18:32:20.263,-0.13330,0.28003,-1.03149;
18:32:20.273,-0.11621,0.28052,-1.00464;
18:32:20.283,-0.08765,0.25659,-0.96851;
18:32:20.293,-0.06274,0.21753,-0.92944;
18:32:20.303,-0.06714,0.20923,-0.89502;
18:32:20.313,-0.07642,0.22705,-0.86206;
18:32:20.323,-0.07227,0.21094,-0.82568;
18:32:20.333,-0.04297,0.20044,-0.80420;
18:32:20.343,-0.04199,0.21509,-0.82178;
18:32:20.353,-0.03906,0.20581,-0.86011;
18:32:20.363,-0.01025,0.17310,-0.89258;
18:32:20.373,-0.01074,0.17700,-0.93433;
18:32:20.383,-0.02905,0.20435,-0.97314;
18:32:20.393,-0.03906,0.21240,-0.99536;
18:32:20.403,-0.04492,0.19214,-1.00952;
18:32:20.413,-0.05811,0.16553,-0.97681;
18:32:20.423,-0.05444,0.20337,-1.01563;
18:32:20.433,-0.06860,0.23291,-1.03735;
18:32:20.443,-0.06421,0.26343,-1.06714;
18:32:20.453,-0.06812,0.26733,-1.07739;
18:32:20.463,-0.08643,0.27148,-1.05005;
18:32:20.473,-0.07104,0.20361,-0.98145;
18:32:20.483,-0.01025,0.09619,-0.86914;
18:32:20.493,0.03125,0.05811,-0.85913;
18:32:20.503,-0.02100,0.13525,-0.93945;
18:32:20.513,-0.04419,0.27612,-1.00195;
18:32:20.523,-0.02954,0.34644,-1.01733;
18:32:20.533,-0.05664,0.20337,-1.07275;
18:32:20.543,-0.06299,0.21753,-1.05933;
18:32:20.553,-0.07764,0.18188,-1.03296;
18:32:20.563,-0.08228,0.14648,-0.99658;
18:32:20.573,-0.08203,0.13232,-0.96851;
18:32:20.583,-0.08862,0.13257,-0.95166;
18:32:20.593,-0.09570,0.14014,-0.94873;
18:32:20.603,-0.08765,0.14819,-0.95337;
18:32:20.613,-0.09399,0.15454,-0.95850;
18:32:20.623,-0.10596,0.17554,-0.95117;
18:32:20.633,-0.11060,0.18359,-0.93677;
18:32:20.643,-0.11230,0.16626,-0.92578;
18:32:20.653,-0.11865,0.16016,-0.91943;
18:32:20.663,-0.12061,0.16724,-0.91870;
18:32:20.673,-0.10889,0.17480,-0.93457;
18:32:20.683,-0.10669,0.18213,-0.98267;
18:32:20.693,-0.11328,0.20288,-0.98315;
18:32:20.703,-0.11938,0.19922,-0.97925;
18:32:20.713,-0.11230,0.18945,-0.96606;
18:32:20.723,-0.10938,0.19189,-0.95850;
18:32:20.733,-0.11743,0.20361,-0.96313;
18:32:20.743,-0.11865,0.21899,-0.97998;
18:32:20.753,-0.12598,0.24438,-0.99316;
18:32:20.763,-0.13062,0.25684,-1.00049;
18:32:20.773,-0.12744,0.25220,-1.00977;
18:32:20.783,-0.11938,0.24536,-1.00537;
18:32:20.793,-0.11279,0.23901,-0.99951;
18:32:20.803,-0.11084,0.23804,-1.00073;
18:32:20.813,-0.10596,0.23682,-0.99756;
18:32:20.823,-0.10132,0.22803,-0.99048;
18:32:20.833,-0.09424,0.22119,-0.97852;
18:32:20.843,-0.09204,0.22241,-0.96606;
18:32:20.853,-0.09009,0.24854,-0.96533;
18:32:20.863,-0.08716,0.26831,-0.96582;
18:32:20.873,-0.08960,0.26660,-0.96924;
18:32:20.883,-0.09180,0.26563,-0.97119;
18:32:20.893,-0.09912,0.26343,-0.96729;
18:32:20.903,-0.10645,0.25732,-0.95825;
18:32:20.913,-0.10962,0.24243,-0.95117;
18:32:20.923,-0.11401,0.23071,-0.94604;
18:32:20.933,-0.11914,0.23096,-0.94238;
18:32:20.943,-0.12695,0.23682,-0.94434;
18:32:20.953,-0.13794,0.23926,-0.94946;
18:32:20.963,-0.14307,0.24170,-0.95728;
18:32:20.973,-0.13745,0.24316,-0.97388;
18:32:20.983,-0.14502,0.28003,-0.98608;
18:32:20.993,-0.14893,0.27271,-0.97729;
18:32:21.003,-0.14404,0.26880,-0.96826;
18:32:21.013,-0.14111,0.26709,-0.95605;
18:32:21.023,-0.13501,0.26660,-0.94800;
18:32:21.033,-0.12280,0.26904,-0.95020;
18:32:21.043,-0.11108,0.27612,-0.96143;
18:32:21.053,-0.10254,0.28174,-0.97119;
18:32:21.063,-0.10156,0.27539,-0.97559;
18:32:21.073,-0.10278,0.27051,-0.97485;
18:32:21.083,-0.10767,0.26538,-0.97095;
18:32:21.093,-0.11304,0.25781,-0.96484;
18:32:21.103,-0.11572,0.25757,-0.95557;
18:32:21.113,-0.11816,0.25415,-0.94995;
18:32:21.123,-0.11499,0.25732,-0.94751;
18:32:21.133,-0.11377,0.26318,-0.94531;
