time,acc_x,acc_y,acc_z
19:16:06.876,0.54541,0.39941,-0.62793;
19:16:06.886,0.51318,0.39819,-0.56543;
19:16:06.896,0.49438,0.44092,-0.46704;
19:16:06.906,0.50781,0.56519,-0.39185;
19:16:06.916,0.52026,0.72559,-0.37012;
19:16:06.926,0.52441,0.76489,-0.42017;
19:16:06.936,0.50513,0.67383,-0.48730;
19:16:06.946,0.48608,0.48804,-0.51318;
19:16:06.956,0.50562,0.48877,-0.49878;
19:16:06.966,0.54419,0.50488,-0.50586;
19:16:06.976,0.56470,0.48853,-0.48340;
19:16:06.986,0.56274,0.42261,-0.45288;
19:16:06.996,0.55688,0.33716,-0.45093;
19:16:07.006,0.54883,0.26807,-0.45361;
19:16:07.016,0.55591,0.24731,-0.45435;
19:16:07.026,0.55054,0.31006,-0.49146;
19:16:07.036,0.53931,0.28174,-0.48340;
19:16:07.046,0.55103,0.33667,-0.47437;
19:16:07.056,0.57813,0.38159,-0.47876;
19:16:07.066,0.62476,0.36255,-0.51025;
19:16:07.076,0.67236,0.32568,-0.55420;
19:16:07.086,0.68164,0.34790,-0.60278;
19:16:07.096,0.64771,0.40479,-0.63428;
19:16:07.106,0.60840,0.42993,-0.68701;
19:16:07.116,0.60327,0.43994,-0.75024;
19:16:07.126,0.61694,0.44629,-0.77173;
19:16:07.136,0.66797,0.50366,-0.66064;
19:16:07.146,0.66016,0.61621,-0.62012;
19:16:07.156,0.62988,0.65991,-0.67578;
19:16:07.166,0.63037,0.67139,-0.77075;
19:16:07.176,0.64307,0.74658,-0.87549;
19:16:07.186,0.64966,0.79810,-0.95654;
19:16:07.196,0.64941,0.77979,-0.95239;
19:16:07.206,0.63770,0.76685,-0.90625;
19:16:07.216,0.59375,0.79858,-0.85278;
19:16:07.226,0.57568,0.80859,-0.84790;
19:16:07.236,0.59937,0.62646,-0.72095;
19:16:07.246,0.59912,0.52563,-0.47803;
19:16:07.256,0.62793,0.48926,-0.27686;
19:16:07.266,0.70972,0.60425,-0.24146;
19:16:07.276,0.74854,0.81250,-0.30469;
19:16:07.286,0.73315,0.91846,-0.36279;
19:16:07.296,0.71167,0.89526,-0.40356;
19:16:07.306,0.71289,0.73755,-0.35962;
19:16:07.316,0.72192,0.62939,-0.40063;
19:16:07.326,0.78296,0.48218,-0.63306;
19:16:07.336,0.80615,0.49707,-0.71851;
19:16:07.346,0.79858,0.44019,-0.78027;
19:16:07.356,0.81006,0.32788,-0.74365;
19:16:07.366,0.82275,0.39282,-0.65576;
19:16:07.376,0.78931,0.38428,-0.51953;
19:16:07.386,0.78442,0.19141,-0.41699;
19:16:07.396,0.83008,0.09131,-0.49585;
19:16:07.406,0.87378,0.20068,-0.62988;
19:16:07.416,0.89014,0.40356,-0.66846;
19:16:07.426,0.89429,0.12378,-0.63672;
19:16:07.436,0.88989,0.06958,-0.50586;
19:16:07.446,0.86157,0.16724,-0.60254;
19:16:07.456,0.86230,0.17236,-0.78027;
19:16:07.466,0.88428,0.39526,-0.70752;
19:16:07.476,0.84912,0.64746,-0.46411;
19:16:07.486,0.75415,0.75757,-0.31177;
19:16:07.496,0.65625,0.76660,-0.34473;
19:16:07.506,0.58105,0.70068,-0.42969;
19:16:07.516,0.54126,0.56982,-0.46899;
19:16:07.526,0.53711,0.48657,-0.49658;
19:16:07.536,0.55371,0.46289,-0.46362;
19:16:07.546,0.53516,0.56421,-0.40454;
19:16:07.556,0.50195,0.63037,-0.30420;
19:16:07.566,0.47437,0.61401,-0.25513;
19:16:07.576,0.45605,0.46094,-0.26270;
19:16:07.586,0.45435,0.31470,-0.26172;
19:16:07.596,0.46436,0.42139,-0.24780;
19:16:07.606,0.46387,0.81763,-0.07568;
19:16:07.616,0.41748,0.85303,0.05273;
19:16:07.626,0.39746,0.85107,0.10474;
19:16:07.636,0.37817,0.93237,0.14575;
19:16:07.646,0.35449,0.97925,0.19702;
19:16:07.656,0.30591,1.00977,0.26685;
19:16:07.666,0.27393,1.04199,0.36914;
19:16:07.676,0.26074,1.12280,0.44849;
19:16:07.686,0.20508,1.42188,0.46045;
19:16:07.696,0.19385,1.51147,0.45532;
19:16:07.706,0.18237,1.52271,0.43115;
19:16:07.716,0.15137,1.45068,0.42969;
19:16:07.726,0.11108,1.34937,0.41260;
19:16:07.736,0.08374,1.28833,0.38525;
19:16:07.746,0.07031,1.25439,0.34497;
19:16:07.756,0.08081,1.28564,0.26660;
19:16:07.766,0.09790,1.29956,0.22290;
19:16:07.776,0.11304,1.25146,0.22119;
19:16:07.786,0.11841,1.17969,0.21436;
19:16:07.796,0.10425,1.13013,0.18506;
19:16:07.806,0.10205,1.05493,0.13403;
19:16:07.816,0.12012,0.95581,0.20068;
19:16:07.826,0.12280,0.84302,0.22729;
19:16:07.836,0.10254,0.85059,0.17725;
19:16:07.846,0.14990,0.87012,0.10376;
19:16:07.856,0.15796,0.92017,0.08838;
19:16:07.866,0.15576,0.95801,0.08594;
19:16:07.876,0.15527,0.94873,0.09595;
19:16:07.886,0.15649,0.90625,0.11475;
19:16:07.896,0.16357,0.87061,0.13159;
19:16:07.906,0.17188,0.86035,0.14258;
19:16:07.916,0.18530,0.87646,0.15015;
19:16:07.926,0.19580,0.89941,0.15479;
19:16:07.936,0.18921,0.92480,0.14771;
19:16:07.946,0.18091,0.94116,0.14795;
19:16:07.956,0.18384,0.93042,0.16284;
19:16:07.966,0.19702,0.89136,0.17139;
19:16:07.976,0.19873,0.87451,0.18750;
19:16:07.986,0.18750,0.91504,0.25220;
19:16:07.996,0.18970,0.92603,0.26904;
19:16:08.006,0.19116,0.96045,0.26978;
19:16:08.016,0.18481,0.99023,0.29736;
19:16:08.026,0.16504,0.99951,0.34058;
19:16:08.036,0.14819,1.05249,0.36182;
19:16:08.046,0.13672,1.07227,0.38306;
19:16:08.056,0.12500,1.04663,0.39893;
19:16:08.066,0.09912,1.00659,0.45679;
19:16:08.076,0.10449,1.06104,0.47021;
19:16:08.086,0.10571,1.11987,0.47314;
19:16:08.096,0.11572,1.13257,0.47461;
19:16:08.106,0.12744,1.09277,0.45264;
19:16:08.116,0.13525,1.06323,0.40356;
19:16:08.126,0.13403,1.03467,0.35474;
19:16:08.136,0.14258,0.78247,0.39600;
19:16:08.146,0.14136,0.91382,0.45190;
19:16:08.156,0.11987,1.04126,0.47412;
19:16:08.166,0.11206,1.14014,0.46655;
19:16:08.176,0.13086,1.10547,0.40942;
19:16:08.186,0.14990,0.95752,0.30347;
19:16:08.196,0.16187,0.78076,0.23853;
19:16:08.206,0.17529,0.61914,0.18311;
19:16:08.216,0.17920,0.58838,0.16309;
19:16:08.226,0.17505,0.75635,0.19092;
19:16:08.236,0.16064,0.93140,0.24878;
19:16:08.246,0.15894,1.02417,0.32031;
19:16:08.256,0.16162,1.07275,0.25586;
19:16:08.266,0.16821,0.94067,0.18677;
19:16:08.276,0.18164,0.83594,0.14771;
19:16:08.286,0.18311,0.84424,0.11475;
19:16:08.296,0.16089,0.87769,0.14966;
19:16:08.306,0.16455,0.92065,0.21533;
19:16:08.316,0.18726,0.94019,0.24487;
19:16:08.326,0.19116,0.97461,0.25659;
19:16:08.336,0.18213,1.02539,0.25732;
19:16:08.346,0.15234,1.08081,0.22778;
19:16:08.356,0.15063,1.03589,0.18799;
19:16:08.366,0.15063,0.97217,0.15991;
19:16:08.376,0.15063,0.92383,0.15576;
19:16:08.386,0.15649,0.91919,0.15039;
19:16:08.396,0.15894,0.92847,0.15430;
19:16:08.406,0.14819,0.96143,0.19751;
19:16:08.416,0.13232,0.98560,0.25220;
19:16:08.426,0.14209,1.06812,0.22021;
19:16:08.436,0.14648,1.02002,0.13672;
19:16:08.446,0.16675,0.98853,0.07031;
19:16:08.456,0.17676,0.94849,0.06396;
19:16:08.466,0.17261,0.95508,0.10474;
19:16:08.476,0.17090,0.99829,0.14697;
19:16:08.486,0.17480,1.04907,0.18188;
19:16:08.496,0.18164,1.08545,0.19653;
19:16:08.506,0.17944,1.09790,0.19263;
19:16:08.516,0.17749,1.08911,0.17822;
19:16:08.526,0.18066,1.06079,0.16821;
19:16:08.536,0.18311,1.02002,0.15088;
19:16:08.546,0.17480,0.98560,0.16504;
