time,acc_x,acc_y,acc_z
19:36:46.337,0.84473,0.57178,-0.09424;
19:36:46.347,0.85840,0.56152,-0.07642;
19:36:46.357,0.83643,0.59277,-0.04712;
19:36:46.367,0.85229,0.57813,-0.08472;
19:36:46.377,0.85767,0.53882,-0.11792;
19:36:46.387,0.84912,0.52832,-0.13403;
19:36:46.397,0.84619,0.53857,-0.14575;
19:36:46.407,0.84717,0.56909,-0.14453;
19:36:46.417,0.84668,0.59912,-0.13379;
19:36:46.427,0.84668,0.59277,-0.12793;
19:36:46.437,0.84839,0.57837,-0.13257;
19:36:46.447,0.85205,0.56934,-0.13745;
19:36:46.457,0.85864,0.55029,-0.14160;
19:36:46.467,0.86230,0.54858,-0.14453;
19:36:46.477,0.85205,0.56519,-0.13574;
19:36:46.487,0.85962,0.57837,-0.09180;
19:36:46.497,0.86377,0.56519,-0.08496;
19:36:46.507,0.87378,0.52734,-0.08667;
19:36:46.517,0.87646,0.50293,-0.10229;
19:36:46.527,0.86328,0.51953,-0.11060;
19:36:46.537,0.83789,0.57959,-0.09814;
19:36:46.547,0.82031,0.61890,-0.08862;
19:36:46.557,0.82275,0.63306,-0.08228;
19:36:46.567,0.83276,0.64355,-0.08154;
19:36:46.577,0.84668,0.62891,-0.09521;
19:36:46.587,0.85278,0.58667,-0.10791;
19:36:46.597,0.84961,0.55737,-0.11279;
19:36:46.607,0.83691,0.55786,-0.11816;
19:36:46.617,0.82568,0.55957,-0.11816;
19:36:46.627,0.82495,0.54492,-0.12280;
19:36:46.637,0.85596,0.53613,-0.13379;
19:36:46.647,0.86230,0.53247,-0.13208;
19:36:46.657,0.85181,0.54419,-0.11963;
19:36:46.667,0.83789,0.56958,-0.10547;
19:36:46.677,0.83252,0.57642,-0.09375;
19:36:46.687,0.85962,0.56104,-0.14014;
19:36:46.697,0.85327,0.56519,-0.10669;
19:36:46.707,0.84741,0.57422,-0.09448;
19:36:46.717,0.83789,0.57324,-0.09717;
19:36:46.727,0.83862,0.56763,-0.10864;
19:36:46.737,0.85034,0.56079,-0.12622;
19:36:46.747,0.85986,0.55322,-0.13696;
19:36:46.757,0.86157,0.54053,-0.13721;
19:36:46.767,0.86084,0.53564,-0.13672;
19:36:46.777,0.85645,0.54150,-0.12500;
19:36:46.787,0.85425,0.54688,-0.11743;
19:36:46.797,0.84546,0.56641,-0.11646;
19:36:46.807,0.82813,0.59302,-0.11621;
19:36:46.817,0.82983,0.58984,-0.12036;
19:36:46.827,0.83545,0.57764,-0.12085;
19:36:46.837,0.84644,0.56689,-0.11938;
19:36:46.847,0.86035,0.54907,-0.11011;
19:36:46.857,0.85889,0.54468,-0.09424;
19:36:46.867,0.84937,0.55762,-0.09058;
19:36:46.877,0.84229,0.57446,-0.10059;
19:36:46.887,0.83594,0.58008,-0.09814;
19:36:46.897,0.83398,0.57446,-0.10010;
19:36:46.907,0.83228,0.57056,-0.10889;
19:36:46.917,0.82715,0.57788,-0.10986;
19:36:46.927,0.82739,0.58228,-0.11572;
19:36:46.937,0.83130,0.56934,-0.12231;
19:36:46.947,0.83057,0.55981,-0.12158;
19:36:46.957,0.83008,0.56836,-0.11987;
19:36:46.967,0.83276,0.58105,-0.12329;
19:36:46.977,0.83667,0.58105,-0.11890;
19:36:46.987,0.83521,0.57617,-0.11499;
19:36:46.997,0.84033,0.57910,-0.11279;
19:36:47.007,0.85132,0.57471,-0.10425;
19:36:47.017,0.85596,0.53613,-0.10327;
19:36:47.027,0.83887,0.59082,-0.08936;
19:36:47.037,0.84351,0.61133,-0.08398;
19:36:47.047,0.85742,0.61353,-0.09082;
19:36:47.057,0.86426,0.60083,-0.09424;
19:36:47.067,0.85962,0.58374,-0.10449;
19:36:47.077,0.84985,0.56714,-0.11304;
19:36:47.087,0.83862,0.56909,-0.11499;
19:36:47.097,0.83545,0.57227,-0.11768;
19:36:47.107,0.83667,0.57275,-0.11694;
19:36:47.117,0.84082,0.57813,-0.12280;
19:36:47.127,0.84473,0.57153,-0.12720;
19:36:47.137,0.84741,0.56421,-0.13330;
19:36:47.147,0.84741,0.56274,-0.13330;
19:36:47.157,0.85156,0.55396,-0.12061;
19:36:47.167,0.85010,0.54761,-0.09961;
19:36:47.177,0.85889,0.57324,-0.10205;
