time,acc_x,acc_y,acc_z
18:12:55.247,0.17651,-0.97607,-0.23267;
18:12:55.257,0.19092,-0.97437,-0.23950;
18:12:55.267,0.18579,-0.97046,-0.26489;
18:12:55.277,0.20117,-0.95166,-0.23657;
18:12:55.287,0.21802,-0.95410,-0.17188;
18:12:55.297,0.16064,-0.96875,-0.17822;
18:12:55.307,0.13794,-0.97534,-0.17627;
18:12:55.317,0.16943,-0.96582,-0.12305;
18:12:55.327,0.18188,-0.93555,-0.06519;
18:12:55.337,0.16748,-0.97217,-0.06641;
18:12:55.347,0.18555,-0.96631,-0.03784;
18:12:55.357,0.19189,-0.95483,-0.04004;
18:12:55.367,0.17822,-0.94043,-0.09204;
18:12:55.377,0.16919,-0.96265,-0.15088;
18:12:55.387,0.13257,-0.99243,-0.19995;
18:12:55.397,0.12744,-0.97729,-0.18262;
18:12:55.407,0.14111,-0.97168,-0.18604;
18:12:55.417,0.16333,-0.99634,-0.21680;
18:12:55.427,0.19287,-0.99854,-0.20264;
18:12:55.437,0.18848,-0.95288,-0.17358;
18:12:55.447,0.24048,-0.94067,-0.13257;
18:12:55.457,0.23877,-0.95898,-0.11182;
18:12:55.467,0.17920,-0.98291,-0.08179;
18:12:55.477,0.14282,-0.97070,-0.06982;
18:12:55.487,0.17725,-0.93164,-0.07837;
18:12:55.497,0.19141,-0.95728,-0.06226;
18:12:55.507,0.18677,-1.00488,-0.07935;
18:12:55.517,0.19214,-0.98535,-0.08813;
18:12:55.527,0.18359,-0.97607,-0.11523;
18:12:55.537,0.20361,-0.96411,-0.12427;
18:12:55.547,0.20996,-0.94995,-0.11206;
18:12:55.557,0.21021,-0.94946,-0.12207;
18:12:55.567,0.21362,-0.94653,-0.11768;
18:12:55.577,0.19214,-0.94409,-0.10547;
18:12:55.587,0.16699,-0.95166,-0.10962;
18:12:55.597,0.17017,-0.94580,-0.09204;
18:12:55.607,0.18555,-0.92871,-0.07764;
18:12:55.617,0.18774,-0.95435,-0.08936;
18:12:55.627,0.17261,-1.00269,-0.09717;
18:12:55.637,0.15625,-1.00269,-0.09668;
18:12:55.647,0.16260,-0.96655,-0.12036;
18:12:55.657,0.16821,-0.93994,-0.11792;
18:12:55.667,0.16162,-0.96899,-0.10449;
18:12:55.677,0.15991,-1.00635,-0.13306;
18:12:55.687,0.16333,-0.98608,-0.16284;
18:12:55.697,0.15674,-0.95435,-0.16528;
18:12:55.707,0.14673,-0.98218,-0.19678;
18:12:55.717,0.14673,-1.00562,-0.21753;
18:12:55.727,0.11816,-0.99023,-0.21997;
18:12:55.737,0.09741,-1.02856,-0.22046;
18:12:55.747,0.09961,-1.00366,-0.22876;
18:12:55.757,0.11133,-0.98804,-0.20361;
18:12:55.767,0.13037,-0.96021,-0.18164;
18:12:55.777,0.14722,-0.97510,-0.18506;
18:12:55.787,0.13794,-0.98584,-0.14673;
18:12:55.797,0.13721,-0.95435,-0.14355;
18:12:55.807,0.15308,-0.93213,-0.13403;
18:12:55.817,0.14771,-0.95728,-0.10767;
18:12:55.827,0.15405,-0.97681,-0.12207;
18:12:55.837,0.15601,-0.95630,-0.11548;
18:12:55.847,0.14038,-0.92896,-0.12622;
18:12:55.857,0.14087,-0.95776,-0.14380;
18:12:55.867,0.13916,-0.98022,-0.15015;
18:12:55.877,0.13745,-0.97046,-0.19678;
18:12:55.887,0.14087,-0.95679,-0.23486;
18:12:55.897,0.12744,-0.95630,-0.25488;
18:12:55.907,0.09912,-0.94971,-0.23950;
18:12:55.917,0.08325,-1.00293,-0.22681;
18:12:55.927,0.10693,-0.96387,-0.22827;
18:12:55.937,0.09985,-0.98340,-0.20654;
18:12:55.947,0.11450,-0.98315,-0.20093;
18:12:55.957,0.13135,-0.95776,-0.20020;
18:12:55.967,0.14404,-0.95825,-0.20288;
18:12:55.977,0.14893,-0.97070,-0.20483;
18:12:55.987,0.16260,-0.96997,-0.23193;
18:12:55.997,0.16455,-0.97876,-0.23755;
18:12:56.007,0.15063,-0.98340,-0.24292;
18:12:56.017,0.14380,-0.97803,-0.24463;
18:12:56.027,0.12964,-0.95728,-0.23706;
18:12:56.037,0.12109,-0.93091,-0.22290;
18:12:56.047,0.12231,-0.93579,-0.22827;
18:12:56.057,0.11304,-0.92578,-0.23022;
18:12:56.067,0.09961,-0.89673,-0.23584;
18:12:56.077,0.10864,-0.91357,-0.23022;
18:12:56.087,0.10522,-0.93213,-0.20801;
18:12:56.097,0.10425,-0.91382,-0.20117;
18:12:56.107,0.10327,-0.90527,-0.18262;
18:12:56.117,0.08228,-0.93433,-0.17090;
18:12:56.127,0.04053,-0.95825,-0.14355;
18:12:56.137,0.02710,-0.97266,-0.11963;
18:12:56.147,0.02588,-0.98828,-0.12549;
18:12:56.157,0.03760,-0.99463,-0.13623;
18:12:56.167,0.04712,-0.98145,-0.16064;
18:12:56.177,0.03589,-0.97021,-0.18384;
18:12:56.187,0.01343,-0.97363,-0.17456;
18:12:56.197,0.00024,-0.99243,-0.13965;
18:12:56.207,0.00146,-0.97241,-0.08716;
18:12:56.217,0.00244,-0.95215,-0.05981;
18:12:56.227,-0.01367,-0.96460,-0.03735;
18:12:56.237,-0.02026,-0.98096,-0.04785;
18:12:56.247,-0.02026,-0.99365,-0.10425;
18:12:56.257,-0.02393,-1.01831,-0.19678;
18:12:56.267,-0.02734,-1.03198,-0.29248;
18:12:56.277,0.00732,-0.95483,-0.39771;
