time,acc_x,acc_y,acc_z
18:42:32.024,-1.00049,0.01782,0.02783;
18:42:32.034,-1.00098,0.02319,0.02539;
18:42:32.044,-1.00122,0.02856,0.02271;
18:42:32.054,-1.00586,0.02856,0.02197;
18:42:32.064,-1.00610,0.03418,0.02124;
18:42:32.074,-1.00610,0.03638,0.01880;
18:42:32.084,-1.00732,0.03784,0.01709;
18:42:32.094,-1.00830,0.03882,0.01782;
18:42:32.104,-1.00977,0.04004,0.02197;
18:42:32.114,-1.00977,0.03735,0.02075;
18:42:32.124,-1.00854,0.03369,0.02319;
18:42:32.134,-1.00659,0.03149,0.02026;
18:42:32.144,-1.00732,0.02856,0.02490;
18:42:32.154,-1.00684,0.03003,0.02197;
18:42:32.164,-1.00806,0.02881,0.02319;
18:42:32.174,-1.00659,0.02979,0.02124;
18:42:32.184,-1.00464,0.03467,0.01929;
18:42:32.194,-1.00464,0.03540,0.01978;
18:42:32.204,-1.00635,0.03540,0.01685;
18:42:32.214,-1.00708,0.03589,0.02026;
18:42:32.224,-1.00659,0.03931,0.02026;
18:42:32.234,-1.00708,0.03955,0.01953;
18:42:32.244,-1.00635,0.03735,0.01953;
18:42:32.254,-1.00708,0.03857,0.01758;
18:42:32.264,-1.00879,0.04199,0.01660;
18:42:32.274,-1.00757,0.04199,0.01636;
18:42:32.284,-1.00757,0.04346,0.02075;
18:42:32.294,-1.00732,0.04102,0.01978;
18:42:32.304,-1.00464,0.04004,0.01489;
18:42:32.314,-1.00317,0.04346,0.01685;
18:42:32.324,-1.00488,0.04395,0.01636;
18:42:32.334,-1.00732,0.04102,0.01685;
18:42:32.344,-1.00806,0.03931,0.01758;
18:42:32.354,-1.00806,0.04126,0.01709;
18:42:32.364,-1.00562,0.03760,0.01929;
18:42:32.374,-1.00537,0.03711,0.01904;
18:42:32.384,-1.00488,0.03784,0.01904;
18:42:32.394,-1.00513,0.04004,0.01660;
18:42:32.404,-1.00708,0.04028,0.01587;
18:42:32.414,-1.00684,0.03931,0.01538;
18:42:32.424,-1.00830,0.04126,0.01587;
18:42:32.434,-1.00806,0.04272,0.01587;
18:42:32.444,-1.00732,0.04175,0.01416;
18:42:32.454,-1.00732,0.03979,0.01782;
18:42:32.464,-1.00635,0.04053,0.01831;
18:42:32.474,-1.00708,0.04004,0.01807;
18:42:32.484,-1.00854,0.03931,0.01636;
18:42:32.494,-1.00659,0.03955,0.01440;
18:42:32.504,-1.00635,0.03833,0.01489;
18:42:32.514,-1.00830,0.04077,0.01587;
18:42:32.524,-1.00757,0.03809,0.01978;
18:42:32.534,-1.00757,0.03638,0.01782;
18:42:32.544,-1.00635,0.03613,0.01563;
18:42:32.554,-1.00757,0.03540,0.01636;
18:42:32.564,-1.00464,0.03882,0.01636;
18:42:32.574,-1.00391,0.03809,0.01538;
18:42:32.584,-1.00635,0.03564,0.01367;
18:42:32.594,-1.00586,0.03687,0.01563;
18:42:32.604,-1.00659,0.03906,0.01563;
18:42:32.614,-1.00708,0.03857,0.01660;
18:42:32.624,-1.00708,0.03931,0.01587;
18:42:32.634,-1.00684,0.03711,0.01563;
18:42:32.644,-1.00757,0.03882,0.01416;
18:42:32.654,-1.00806,0.03857,0.01343;
18:42:32.664,-1.00781,0.04028,0.01318;
18:42:32.674,-1.00708,0.03857,0.01318;
18:42:32.684,-1.00757,0.03687,0.01416;
18:42:32.694,-1.00781,0.03735,0.01587;
18:42:32.704,-1.00781,0.03589,0.01782;
18:42:32.714,-1.00732,0.03638,0.01563;
18:42:32.724,-1.00684,0.03711,0.01636;
18:42:32.734,-1.00708,0.03857,0.01489;
18:42:32.744,-1.00732,0.03687,0.01587;
